x:image,y:label,y'__0,y'__1,y'__2,y'__3,y'__4,y'__5,y'__6,y'__7,y'__8,y'__9,y'__10,y'__11,y'__12,y'__13,y'__14,y'__15,y'__16,y'__17,y'__18,y'__19,y'__20,y'__21,y'__22,y'__23
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Bottom_R0\PICT390.png,4,1.7264016e-07,2.0401003e-05,4.400596e-08,2.7786646e-05,0.880148,0.04993256,0.00033603463,0.0042396337,0.00031019936,0.014595349,1.3834745e-05,0.03566646,0.0048834314,0.0045392998,9.638549e-05,5.671098e-05,0.0020854669,0.0023470253,0.00045243677,0.00010944606,5.037635e-06,0.00013367514,1.3999017e-08,4.1917386e-07
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Back_R1\PICT544.png,1,0.00012733982,0.9992274,6.095573e-05,0.00016141997,1.0290855e-12,4.463185e-11,1.4724838e-12,6.341496e-14,1.4495439e-09,4.87203e-08,9.13506e-11,3.8748824e-10,4.474547e-11,3.059362e-06,4.545248e-06,3.8899537e-09,1.3385795e-10,6.532177e-05,7.464404e-06,1.7550559e-09,2.8698565e-07,8.340445e-05,0.00025881577,7.576229e-09
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Bottom_R1\PICT369.png,5,3.7471956e-08,9.43039e-08,2.7555094e-08,1.645167e-08,7.036208e-05,0.9336516,0.0022631676,0.062940836,7.934399e-05,8.2275496e-05,0.00019906087,0.00013386522,4.841392e-07,1.443339e-05,9.848205e-09,3.0434735e-09,4.0336166e-05,0.00051681773,4.895956e-06,2.3289579e-06,3.9110013e-08,9.584352e-10,8.76069e-10,1.9595945e-09
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Front_R3\PICT703.png,11,8.584632e-08,9.1792094e-07,3.6820157e-07,0.078615434,0.00091682526,2.6914706e-05,0.00015056523,0.0032232632,3.220617e-09,0.0015371251,5.3292613e-08,0.91192764,3.6636826e-05,3.3322228e-10,1.6074877e-05,0.0017773688,0.00019449982,4.8552664e-07,2.8318225e-05,0.0015024199,3.3541477e-05,6.172478e-10,1.0582665e-07,1.1445701e-05
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Right_R2\PICT061.png,18,1.104948e-06,0.0017737146,4.810988e-05,2.268334e-05,0.107617,0.19237177,0.012333418,0.06200613,4.0562954e-05,0.29697728,2.2536908e-05,0.016265718,0.0007943727,0.07397514,0.009599608,5.082652e-05,9.724489e-05,0.031922814,0.15923098,0.0052525913,2.0301331e-06,0.02907416,0.0005191716,1.0685477e-06
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Back_R1\PICT569.png,1,0.00065930863,0.93834716,0.021019422,0.022015937,2.8775617e-08,7.488353e-08,2.397505e-07,5.932388e-09,2.3951307e-07,1.6912909e-06,1.2057901e-06,6.863879e-06,1.548204e-05,7.904403e-05,0.00012271405,2.3747098e-06,7.76965e-07,8.515804e-07,0.00018025277,1.603514e-05,0.0027540408,0.010125802,0.004462352,0.00018831673
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Top_R2\PICT191.png,22,0.000105641804,3.586033e-07,0.0024686367,2.8437227e-05,7.5438766e-07,0.0001866273,0.021412073,8.883312e-08,1.03834955e-05,2.244021e-10,0.0007639495,6.1838546e-07,3.6998266e-11,2.174498e-05,0.014543561,6.943623e-05,2.2433204e-07,2.1803776e-06,0.021390367,0.0009199543,1.734298e-08,7.1677477e-09,0.9380712,3.680235e-06
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Top_R3\PICT222.png,23,5.5595756e-05,3.1318513e-07,4.9108788e-08,0.00012256738,8.790009e-08,0.000110797366,4.6742325e-06,0.00020915252,3.8965223e-07,1.1663609e-07,3.7404578e-07,7.414517e-05,0.0006396787,2.7722e-08,3.2173542e-08,0.0007234662,0.0007504014,1.0064464e-07,2.9910453e-07,0.008174456,9.0222653e-07,1.4868746e-08,2.3111375e-05,0.9891093
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Left_R1\PICT298.png,13,2.5202046e-06,1.3749587e-05,4.5259935e-06,6.258819e-05,0.0002928766,3.4048326e-06,5.7796296e-07,8.806258e-08,2.6673288e-07,1.6002805e-07,6.532084e-06,6.4191286e-06,8.6927335e-05,0.998464,6.879608e-05,1.1158072e-06,1.2419625e-06,0.00015943451,9.5166746e-05,4.0035184e-06,1.3402315e-05,8.9039095e-05,0.0006231918,2.1057078e-08
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Top_R1\PICT204.png,21,9.4192717e-07,0.00029543968,0.0005309269,6.9781595e-07,5.8452326e-08,3.4253464e-06,6.212644e-09,7.708907e-09,5.1410576e-10,6.4017456e-08,4.7512593e-05,1.4040676e-09,3.367952e-07,0.00022627316,1.1937217e-06,3.4090028e-10,9.850388e-07,0.038184796,3.4716428e-05,1.5797962e-08,2.117716e-06,0.9582846,0.0023858673,1.820589e-09
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Right_R0\PICT075.png,16,1.3853715e-06,1.5007262e-06,7.72738e-06,3.2357362e-05,6.1407723e-06,2.9333513e-10,2.9921853e-08,4.908658e-07,9.4419363e-07,4.044915e-06,3.357208e-06,3.4131555e-09,0.0046168994,1.0207755e-08,2.642723e-10,1.2930827e-06,0.9945615,1.185353e-06,1.9385081e-07,1.5299563e-08,0.00074996933,1.0875445e-05,1.3348461e-08,1.1981606e-08
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Top_R1\PICT209.png,21,0.00042473382,7.919597e-05,6.980516e-06,0.024928294,5.5578152e-08,5.536786e-10,4.1144801e-10,3.999548e-09,3.6830292e-10,1.1874637e-06,2.1773822e-07,1.9629342e-06,0.00020087213,8.316892e-05,3.155578e-10,1.2604708e-10,1.5080546e-05,0.0008558166,5.8721046e-08,2.6829335e-08,9.3689005e-07,0.9733898,7.728968e-06,3.817667e-06
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Bottom_R1\PICT449.png,5,0.00041360865,5.8014364e-05,5.634854e-06,1.0574101e-05,0.00040511834,0.99220276,0.00074231403,0.00038320682,4.4862016e-05,9.745036e-06,6.680091e-06,3.813033e-05,3.0127236e-05,0.00024755145,5.2999184e-07,6.691893e-06,0.00013330451,0.0051766727,2.9886942e-05,4.811739e-05,2.245635e-06,3.4085685e-06,9.1928933e-07,2.5119956e-08
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Left_R1\PICT299.png,13,1.3003745e-05,0.000452097,0.00024971718,0.0005478592,0.00017271737,3.5799815e-06,2.3277262e-06,4.8702583e-07,7.4802705e-07,6.1762157e-06,0.00058531034,0.00011184456,0.00025122345,0.98885554,0.00027719836,4.5181747e-05,4.5637034e-06,0.00030589334,0.0033657015,3.9692917e-05,4.546057e-05,0.00021481028,0.0044469372,1.7140088e-06
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Right_R3\PICT067.png,19,4.417213e-05,0.0007252503,0.0043034474,8.964135e-05,1.1578562e-05,9.90194e-08,0.0057887128,0.0005557445,1.3663524e-06,0.00021948428,1.0627883e-05,8.607789e-06,9.019637e-08,5.445688e-09,0.0009673453,0.0053486503,5.695992e-06,1.6090817e-06,5.2982094e-05,0.94032973,0.00040356192,3.0800314e-07,1.942975e-06,0.041129343
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Right_R2\PICT064.png,18,2.1207152e-05,2.1874716e-06,0.00280059,6.728578e-09,1.7360599e-05,4.643866e-08,0.020666294,1.3120061e-05,0.0020398542,6.0407923e-10,0.007751087,6.70648e-08,1.068027e-08,4.848489e-07,0.001227761,4.711936e-07,1.8173999e-07,2.3269207e-07,0.96372163,0.00027165093,0.00011278141,1.0941827e-08,0.0013505449,2.318929e-06
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Right_R0\PICT115.png,16,0.00096402975,0.0031521386,0.00011067976,0.0016536223,3.002527e-05,8.260435e-05,0.0002897821,3.7532125e-05,0.00093763584,0.0018498492,0.00053644564,0.00010070215,0.0470052,0.0002365967,6.2312993e-06,0.00020162675,0.9279684,0.00088688364,0.00010368627,0.00027017694,0.010915032,0.0015168935,9.008349e-05,0.0010543681
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Left_R1\PICT338.png,13,0.00036860246,2.4854626e-06,0.0011457546,0.00044259574,0.0017115871,0.003006967,0.011602304,0.00020429306,0.0023911411,0.00030954732,0.004976181,4.57507e-05,0.00011446858,0.9194074,0.00455279,0.00017826931,0.0002517455,0.048502702,0.0005187295,9.132212e-05,5.061862e-05,1.5708309e-05,8.892677e-05,2.0186068e-05
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Bottom_R2\PICT405.png,6,2.1876303e-06,8.543607e-05,1.5771455e-05,0.00036865726,9.7811e-06,2.6526317e-05,0.9477922,0.00012569492,1.4831002e-06,0.0047912863,3.0907634e-06,0.008557355,0.00013493985,4.607829e-06,0.0002175134,5.4829885e-05,6.915083e-05,0.00017096741,0.0021727134,0.005884313,9.125285e-06,9.622045e-05,0.00013572455,0.029270737
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Back_R2\PICT572.png,2,0.00024288677,1.3795693e-08,0.99964714,1.5341147e-06,2.912961e-11,1.2680687e-12,1.2400627e-08,2.956423e-12,1.5912451e-09,1.4213264e-16,4.7781197e-07,1.8718477e-12,2.2602393e-13,1.9248328e-10,1.11924185e-08,1.0404e-09,2.1725227e-10,3.7786467e-09,2.0228732e-08,2.2196744e-09,1.5710087e-10,5.2229054e-10,0.00010797099,7.6660456e-10
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Right_R2\PICT084.png,18,0.0023149885,0.0013243234,0.007990642,0.009714178,0.0011152468,0.005559781,0.0023641917,0.0076411786,0.025587372,0.0017450337,0.012594059,0.17207667,0.0004177466,0.0450888,0.05062634,0.0015008609,0.0007515596,0.013753105,0.5281034,0.010084904,0.0010985452,0.0075791846,0.08971046,0.0012573423
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Top_R2\PICT222.png,22,3.2983733e-06,1.6073822e-06,0.0007903853,0.0004847118,1.0057153e-05,0.00015697147,0.0033518157,1.3752832e-07,3.7583597e-08,5.5310965e-09,2.6517446e-05,1.0979772e-05,3.0418001e-09,7.258594e-07,0.0005828908,0.0031345172,5.2478214e-07,1.0730337e-05,0.0016113352,0.00076477457,8.193311e-07,6.393969e-07,0.9890555,1.0810201e-06
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Right_R3\PICT073.png,19,3.7427104e-05,4.913693e-07,0.000118145734,0.0011109593,3.1693773e-05,3.2923933e-06,9.931738e-05,1.3912906e-05,1.2759665e-07,4.438089e-09,5.1888946e-07,0.00044894926,1.8540612e-05,4.5509896e-07,3.3352082e-06,0.00034558604,1.6752841e-05,1.2944499e-06,8.200743e-08,0.99701357,1.5668223e-06,3.7081184e-06,0.00024166242,0.0004887489
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Right_R1\PICT100.png,17,0.002125707,0.00034508106,0.0007027308,0.00053913903,1.5632144e-05,2.5465351e-05,2.8116241e-05,2.5209172e-05,3.754322e-05,6.964712e-05,0.00049473165,3.2924145e-05,0.0067505627,0.0057981014,1.9446977e-06,1.2079055e-05,0.0014650505,0.9748583,2.3390661e-05,9.8312645e-05,0.0021190864,0.003430848,0.0009900301,1.0348192e-05
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Front_R1\PICT726.png,9,8.630325e-05,0.0003469378,7.4321706e-06,0.00016144817,2.4547528e-06,4.637027e-06,8.550864e-07,0.00010824894,9.352074e-06,0.99258304,3.7317397e-05,0.0004182666,0.00036988332,1.8567203e-05,7.469418e-06,0.00012260713,0.0007207393,0.004463547,2.935557e-06,3.2572323e-05,6.675374e-05,0.00033626572,9.820476e-07,9.151186e-05
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Front_R3\PICT670.png,11,0.0002575484,0.00089473196,0.0014399886,0.015432619,1.5950565e-05,9.004551e-06,0.00041871343,0.0011574585,0.00011358492,0.0018924295,0.0025467584,0.96861076,5.8041613e-05,2.196889e-05,4.4274053e-05,0.0015405775,8.894169e-05,4.9863796e-05,1.9304309e-05,0.004239789,0.00012818429,3.1459713e-05,2.4383577e-05,0.00096391793
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Left_R3\PICT316.png,15,1.1324938e-05,1.2177499e-06,0.00088620954,5.590703e-06,9.374858e-05,6.271453e-05,0.0056840247,7.903212e-05,3.394955e-06,2.3634415e-05,0.00094887585,4.800444e-05,2.0394766e-05,5.339369e-06,7.800039e-05,0.98650837,0.00010372045,0.00024820477,3.4994686e-05,0.0048004948,8.292901e-06,2.7815694e-10,1.1274209e-06,0.00034316603
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Right_R2\PICT096.png,18,3.98832e-07,0.00015197632,1.6152835e-06,5.304917e-05,7.483879e-07,2.5216839e-06,8.800639e-07,6.8686415e-07,2.0823575e-06,0.0017484138,7.508049e-05,0.00044792716,5.430838e-07,3.0795684e-06,0.004224285,0.0001002764,5.8972642e-08,8.700369e-06,0.99247384,5.587823e-06,7.706002e-05,0.00030026096,0.00031507257,5.9024464e-06
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Top_R1\PICT151.png,21,0.001183957,0.00044671053,0.0109762065,3.8188814e-06,0.0034471941,0.0003827771,0.00029765998,5.866277e-05,0.006568284,0.00025950704,0.044638384,0.00014369111,0.0004816298,0.0054258388,0.0009595769,9.6673466e-05,9.422833e-06,0.0011591001,0.0185188,0.0025804718,0.0017331424,0.89710873,0.0035164733,3.231592e-06
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Bottom_R2\PICT381.png,6,2.089026e-07,8.1975463e-07,3.178302e-07,1.3143558e-07,0.0061134836,0.001521059,0.98613006,0.001720038,4.1113773e-05,0.0022723684,4.803518e-06,0.0006115792,6.4021287e-06,4.04497e-05,1.8069568e-05,4.7892922e-06,9.596854e-05,0.00077170867,3.754761e-05,0.0006074655,4.0563577e-07,1.2160356e-06,4.8182407e-08,1.1302514e-07
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Front_R0\PICT667.png,8,0.0052015106,6.4100044e-07,0.00085843145,6.273537e-05,0.3287586,0.010777686,0.12256848,0.013628208,0.13110632,5.386095e-06,0.00011135079,0.00024907105,0.00017503768,0.0010097368,0.000394185,0.00015727384,0.0057661366,0.010102055,0.0008561659,0.36578953,7.448624e-05,7.302904e-07,0.0023457536,5.3827955e-07
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Bottom_R0\PICT395.png,4,3.6921012e-08,1.3155576e-05,3.5649574e-08,1.635409e-05,0.9453102,0.016409185,0.0007453245,0.0012097557,6.0240613e-06,0.015387779,8.680094e-06,0.007578881,0.0068526613,0.0016375949,8.613436e-05,1.5970632e-05,0.0004536651,0.0036149474,0.00047431135,4.773783e-05,2.6452096e-06,0.00012879177,1.5774088e-08,1.2957906e-07
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Back_R0\PICT542.png,0,0.9869425,0.0050480682,4.8357484e-05,0.0052965544,1.1344695e-12,2.350274e-12,8.136347e-13,5.6021392e-11,1.650206e-08,9.556395e-10,4.0946007e-09,8.452656e-09,4.379547e-09,5.594212e-07,2.0750979e-09,8.8289625e-08,7.459347e-08,4.5554505e-05,2.1732247e-07,1.6351878e-09,6.186987e-05,0.001319379,0.001038094,0.00019853604
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Left_R1\PICT359.png,13,5.2859996e-05,7.9766903e-07,5.865893e-08,8.155e-06,0.00044575392,0.0057824827,0.0010275317,8.052592e-06,0.027048811,5.6640937e-07,9.1918025e-07,0.00012114565,0.00026442227,0.96356845,1.3810148e-05,2.4464657e-09,0.00035896667,0.00072441855,0.0005669566,5.156628e-08,5.510828e-06,3.4414208e-07,2.4858418e-08,1.9234456e-09
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Front_R3\PICT643.png,11,0.00030280542,0.0019666904,0.00016165423,0.008509197,0.0007342596,0.00060864363,0.00037569448,0.007132819,0.00019770885,0.17905165,6.457607e-05,0.7947887,0.0002809822,3.2877524e-05,0.00035710973,0.001330164,0.00057153497,0.00042869846,8.247786e-05,0.0016151909,0.000190982,0.00028877202,3.1920372e-05,0.0008947131
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Back_R2\PICT560.png,2,0.0006825851,0.000107693486,0.9761938,0.0048568673,1.2550883e-09,9.375797e-12,8.662935e-07,3.1472385e-12,4.999889e-09,7.562808e-11,2.2241372e-06,3.316598e-08,1.162789e-07,2.0601299e-06,0.0002447485,1.1465332e-06,3.1012792e-07,4.707921e-09,2.9073786e-07,1.6383408e-06,3.9925613e-08,1.3698377e-05,0.017222572,0.00066933804
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Back_R2\PICT585.png,2,0.007477286,3.3416643e-06,0.9923993,1.470955e-07,7.842612e-11,2.8328421e-11,1.0937075e-06,2.4720945e-10,1.4032115e-08,1.1296205e-10,1.0890623e-06,1.3263285e-12,3.181768e-13,2.5624149e-11,1.2370674e-07,8.7692155e-07,3.572345e-10,8.374389e-09,1.04981545e-07,1.7535989e-07,2.9110094e-08,3.8035683e-10,0.00011659245,7.7085494e-10
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Back_R0\PICT540.png,0,0.99458873,0.00013215371,5.5129253e-06,0.0046267845,6.8597444e-13,4.633238e-13,9.347196e-13,1.2579054e-09,1.2044343e-09,1.0629962e-10,2.428175e-09,1.08300924e-10,1.5770969e-08,1.7069427e-09,9.957258e-12,8.629654e-09,1.135003e-07,3.575177e-06,1.0630805e-08,1.2114244e-09,0.00033999846,1.5384287e-06,3.9408365e-05,0.00026222467
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Right_R2\PICT045.png,18,0.0018625123,0.0265963,0.0038845532,6.875174e-05,0.0011971281,3.0472095e-06,0.0033235487,9.762765e-06,8.774285e-06,9.0653164e-05,0.001894437,5.7814344e-08,0.007829316,8.673745e-05,0.0066102804,0.001798003,0.029057851,9.2674876e-05,0.9135756,0.0014081342,0.00014809135,0.00012569608,0.00032438195,3.6628185e-06
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Bottom_R3\PICT447.png,7,2.6736888e-07,4.814423e-08,1.3179744e-07,2.437173e-06,0.0015567732,1.6801176e-06,0.00014858566,0.99500316,3.183501e-07,1.8233912e-07,2.9209808e-08,3.3713686e-06,4.9468085e-06,1.4162303e-08,1.6198688e-07,0.0016108231,4.8154772e-05,4.4234353e-06,4.0969826e-06,0.00157012,8.067495e-06,3.7212874e-10,3.2195036e-05,8.4623174e-08
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Back_R1\PICT538.png,1,0.0014084725,0.94032013,0.0009681942,0.00020203461,5.256969e-09,5.5187716e-10,6.248079e-10,8.644661e-12,8.357665e-10,1.7229436e-07,4.5840757e-08,3.446589e-07,2.3172904e-06,5.4246684e-06,1.4590032e-07,6.3892074e-08,1.0491061e-09,0.0004308485,0.0011960382,1.6298422e-06,0.0005090546,0.05479226,0.00016113796,1.7320368e-06
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Left_R3\PICT315.png,15,3.500633e-07,6.645214e-07,0.00057883176,7.2506828e-06,1.6571545e-05,2.3645549e-05,0.00128135,0.00017097495,5.6158683e-07,3.214801e-05,0.010337353,6.513671e-05,1.5913554e-05,2.0921841e-07,5.117907e-05,0.97499645,0.0003535275,1.4292998e-06,2.7649061e-05,0.0113365585,1.8905429e-06,9.643095e-10,8.995708e-07,0.0006994626
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Left_R0\PICT255.png,12,3.0633546e-05,2.1578113e-05,7.472477e-05,4.040974e-06,0.000368711,8.497969e-06,0.00020877429,0.0013168384,2.5748106e-05,4.7796224e-05,0.0025735167,3.249614e-07,0.9724187,1.3195619e-05,0.000117853124,1.106173e-05,0.0017800663,0.00031847818,0.012989654,1.7973522e-06,0.0076614004,4.0113932e-06,1.7175424e-07,2.481025e-06
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Top_R2\PICT224.png,22,1.0771275e-05,6.244229e-06,0.000110355395,6.64949e-06,4.0202605e-07,6.1486524e-08,1.2289257e-05,2.4563046e-10,2.7064713e-08,2.2662788e-10,1.1460041e-06,8.714379e-08,6.1706777e-09,1.9657176e-05,0.00028684895,5.527603e-06,4.6644267e-08,7.854326e-07,0.0021890125,2.0985428e-05,8.6607787e-07,0.0001555842,0.9971644,8.191314e-06
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Right_R0\PICT094.png,16,0.000117402466,0.000284241,4.2200165e-07,0.00039242726,1.1594718e-06,8.001329e-05,0.00015609946,4.233625e-05,0.0017770873,0.017731786,8.87711e-07,0.0011254929,0.0007690614,0.0051731854,9.3485796e-05,3.0464691e-06,0.96086675,0.00078038307,7.854007e-06,8.1279745e-07,0.00033231138,1.052292e-05,3.2907894e-05,0.010220334
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Back_R1\PICT612.png,1,1.7675802e-05,0.99873585,0.0009740884,0.00010210793,8.2642514e-13,7.054663e-12,1.6344589e-11,1.8551125e-13,4.4359993e-12,3.0726866e-08,2.275825e-09,2.9461506e-11,3.4101726e-14,2.9440415e-09,5.7280903e-07,3.6538481e-09,2.9393672e-13,4.9876767e-06,2.1187367e-07,5.1689097e-11,1.15502115e-08,0.000106599946,5.7884692e-05,2.9316983e-08
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Left_R2\PICT307.png,14,3.0819716e-05,0.0005552218,3.8527698e-05,0.00065434247,0.00038946216,0.00026635043,0.0004063804,0.0003648907,0.00016114241,0.0008022426,7.7490666e-05,0.00024498304,0.00038281412,4.399395e-06,0.847542,0.00032024737,5.8884983e-05,1.4183541e-05,0.13063212,0.0030508556,0.0009982804,0.009684338,0.0029328421,0.00038715784
