573,1587
574,890
575,1835
576,1791
577,359
578,2016
579,309
580,1042
581,1501
582,1240
583,667
584,87
585,987
586,1459
587,1846
588,141
589,1794
590,1763
591,2077
592,1768
593,2366
594,521
595,1430
596,1993
597,77
598,1301
599,393
600,2259
601,262
602,1043
603,2253
604,240
605,1119
606,2173
607,1945
608,1625
609,1630
610,381
611,1516
612,1694
613,1837
614,666
615,2177
616,2114
617,937
618,491
619,106
620,85
621,202
622,15
623,474
624,1420
625,118
626,1148
627,1528
628,1573
629,502
630,1446
631,2075
632,1895
633,996
634,633
635,712
636,986
637,2147
638,1636
639,600
640,1127
641,2284
642,746
643,1070
644,1330
645,1285
646,1493
647,310
648,187
649,977
650,1745
651,1236
652,1806
653,914
654,1635
655,1682
656,564
657,294
658,728
659,1193
660,906
661,572
662,1592
663,1916
664,2069
665,144
666,2328
667,1721
668,260
669,1058
670,2054
671,1801
672,2341
673,2229
674,1397
675,1681
676,1515
677,1151
678,2295
679,295
680,1612
681,546
682,2025
683,1343
684,2088
685,2218
686,971
687,1855
688,2188
689,139
690,620
691,1377
692,34
693,1964
694,1965
695,893
696,376
697,1533
698,938
699,1762
700,1884
701,2051
702,234
703,2350
704,1478
705,892
706,2256
707,506
708,775
709,1810
710,913
711,1036
712,629
713,61
714,2250
715,2137
716,2015
717,227
718,1758
719,2294
720,526
721,92
722,2296
723,1336
724,982
725,1807
726,2343
727,1210
728,2282
729,2245
730,36
731,1213
732,958
733,861
734,1027
735,142
736,1486
737,995
738,267
739,1994
740,223
741,1388
742,1922
743,2283
744,1110
745,1187
746,1719
747,2038
748,1736
749,1264
750,1010
751,152
752,427
753,587
754,357
755,1300
756,615
757,42
758,2061
759,1564
760,55
761,653
762,43
763,2178
764,511
765,1082
766,2346
767,522
768,311
769,686
770,1676
771,1547
772,641
773,776
774,1009
775,722
776,1518
777,538
778,1685
779,831
780,1706
781,217
782,473
783,1928
784,335
785,551
786,1449
787,1341
788,2214
789,66
790,692
791,924
792,527
793,1779
794,1783
795,1477
796,140
797,1008
798,5
799,58
800,2151
801,583
802,2326
803,989
804,1602
805,2325
806,988
807,2087
808,1814
809,1399
810,278
811,1097
812,1407
813,185
814,2048
815,1122
816,1888
817,196
818,1924
819,897
820,1494
821,1775
822,19
823,2053
824,1833
825,2152
826,54
827,189
828,505
829,1239
830,64
831,1642
832,1840
833,1211
834,1101
835,1788
836,113
837,1444
838,750
839,1926
840,2136
841,82
842,1702
843,1649
844,1411
845,1586
846,326
847,927
848,2347
849,1832
850,981
851,1942
852,2103
853,1303
854,1146
855,905
856,689
857,122
858,1519
859,214
860,1467
861,1627
862,482
863,1145
864,1188
865,895
866,1015
867,724
868,2044
869,298
870,52
871,796
872,1505
873,2342
874,1958
875,360
876,1555
877,1165
878,2303
879,315
880,159
881,1974
882,318
883,652
884,717
885,966
886,2373
887,558
888,2183
889,190
890,598
891,710
892,1367
893,1818
894,351
895,2337
896,2047
897,1989
898,909
899,2286
900,1525
901,1704
902,1319
903,811
904,1302
905,534
906,1103
907,479
908,1078
909,665
910,1050
911,1743
912,271
913,726
914,516
915,1890
916,2085
917,1977
918,411
919,1559
920,1857
921,910
922,40
923,1867
924,4
925,204
926,408
927,434
928,2132
929,219
930,1567
931,1117
932,272
933,2189
934,1074
935,720
936,813
937,1952
938,2161
939,866
940,2185
941,962
942,268
943,949
944,481
945,543
946,1725
947,1025
948,1340
949,1903
950,1781
951,2205
952,383
953,1931
954,1580
955,2324
956,347
957,1765
958,121
959,658
960,590
961,1118
962,2031
963,1077
964,2100
965,2212
966,89
967,1727
968,644
969,760
970,1999
971,177
972,823
973,519
974,2319
975,2287
976,1621
977,1829
978,1936
979,1784
980,1739
981,1083
982,1666
983,1615
984,785
985,2
986,1326
987,1537
988,840
989,108
990,1419
991,1534
992,1424
993,171
994,412
995,1013
996,1000
997,1678
998,1056
999,270
1000,416
1001,2098
1002,2235
1003,364
1004,2138
1005,1773
1006,2355
1007,740
1008,73
1009,2123
1010,1753
1011,1287
1012,1129
1013,312
1014,964
1015,1047
1016,1839
1017,378
1018,2238
1019,468
1020,154
1021,891
1022,192
1023,1735
1024,1535
1025,1412
1026,930
1027,1170
1028,308
1029,1001
1030,1246
1031,1607
1032,965
1033,1452
1034,632
1035,955
1036,1045
1037,178
1038,1742
1039,340
1040,1776
1041,1767
1042,1712
1043,198
1044,1147
1045,1629
1046,1780
1047,1294
1048,1808
1049,759
1050,170
1051,773
1052,2364
1053,992
1054,45
1055,467
1056,1226
1057,1450
1058,319
1059,184
1060,1325
1061,1175
1062,2339
1063,2244
1064,1154
1065,839
1066,1927
1067,744
1068,539
1069,801
1070,1992
1071,210
1072,2274
1073,1255
1074,65
1075,863
1076,1248
1077,1265
1078,203
1079,1021
1080,2249
1081,1026
1082,2066
1083,341
1084,1590
1085,875
1086,372
1087,576
1088,942
1089,211
1090,520
1091,1885
1092,2005
1093,2356
1094,1217
1095,1527
1096,354
1097,96
1098,589
1099,2181
1100,1935
1101,513
1102,71
1103,2175
1104,2208
1105,456
1106,725
1107,68
1108,1166
1109,1116
1110,881
1111,1212
1112,231
1113,377
1114,862
1115,432
1116,994
1117,1417
1118,1338
1119,1990
1120,1894
1121,814
1122,1599
1123,218
1124,948
1125,16
1126,1571
1127,367
1128,884
1129,2124
1130,2220
1131,1197
1132,2165
1133,2068
1134,1937
1135,984
1136,542
1137,803
1138,677
1139,406
1140,552
1141,362
1142,549
1143,970
1144,1714
1145,1448
1146,940
1147,1436
1148,788
1149,1539
1150,2010
1151,2331
1152,2266
1153,1266
1154,1874
1155,642
1156,1216
1157,554
1158,2243
1159,693
1160,2096
1161,649
1162,420
1163,593
1164,1746
1165,2029
1166,1491
1167,2118
1168,706
1169,2012
1170,1598
1171,2330
1172,960
1173,1164
1174,1387
1175,1299
1176,500
1177,147
1178,258
1179,769
1180,13
1181,1374
1182,2180
1183,114
1184,957
1185,2248
1186,241
1187,2281
1188,679
1189,2370
1190,56
1191,435
1192,1344
1193,2316
1194,155
1195,2374
1196,1016
1197,60
1198,29
1199,782
1200,35
1201,1944
1202,1171
1203,1060
1204,358
1205,1123
1206,2338
1207,524
1208,1200
1209,737
1210,1662
1211,265
1212,1386
1213,1284
1214,1680
1215,1380
1216,1455
1217,336
1218,548
1219,1696
1220,2030
1221,887
1222,2315
1223,494
1224,580
1225,1373
1226,1675
1227,431
1228,1189
1229,1831
1230,1826
1231,212
1232,1577
1233,1064
1234,75
1235,1759
1236,2020
1237,1031
1238,2064
1239,247
1240,1427
1241,186
1242,668
1243,1674
1244,8
1245,2301
1246,631
1247,1983
1248,1512
1249,1105
1250,1948
1251,2353
1252,1124
1253,445
1254,2313
1255,464
1256,455
1257,2131
1258,2351
1259,999
1260,1361
1261,1647
1262,752
1263,2312
1264,533
1265,243
1266,401
1267,1737
1268,244
1269,2055
1270,2109
1271,450
1272,1227
1273,1609
1274,1961
1275,285
1276,471
1277,1440
1278,1708
1279,871
1280,1911
1281,611
1282,426
1283,1184
1284,2333
1285,1014
1286,1292
1287,1663
1288,2230
1289,2130
1290,1334
1291,1819
1292,678
1293,1044
1294,2335
1295,943
1296,1218
1297,1065
1298,1953
1299,1442
1300,49
1301,540
1302,110
1303,510
1304,44
1305,1115
1306,1891
1307,1628
1308,78
1309,269
1310,1687
1311,826
1312,313
1313,1572
1314,1307
1315,911
1316,697
1317,338
1318,466
1319,1797
1320,363
1321,1530
1322,2223
1323,1811
1324,1094
1325,1860
1326,1034
1327,685
1328,819
1329,1405
1330,83
1331,2168
1332,1311
1333,1088
1334,1757
1335,2321
1336,919
1337,1785
1338,1741
1339,1360
1340,205
1341,328
1342,808
1343,1196
1344,1057
1345,1865
1346,528
1347,1281
1348,656
1349,2213
1350,2254
1351,858
1352,1812
1353,1439
1354,844
1355,1881
1356,879
1357,1799
1358,1982
1359,472
1360,2082
1361,131
1362,1039
1363,439
1364,849
1365,2310
1366,476
1367,904
1368,853
1369,1848
1370,2001
1371,129
1372,1789
1373,103
1374,2186
1375,1084
1376,784
1377,1471
1378,969
1379,2193
1380,165
1381,1845
1382,1260
1383,907
1384,1980
1385,349
1386,1929
1387,371
1388,2241
1389,1521
1390,1276
1391,507
1392,1335
1393,1787
1394,395
1395,625
1396,695
1397,947
1398,761
1399,1382
1400,1504
1401,263
1402,1383
1403,2255
1404,846
1405,783
1406,1401
1407,645
1408,2206
1409,2327
1410,771
1411,2365
1412,51
1413,2078
1414,493
1415,601
1416,2320
1417,1670
1418,1375
1419,1121
1420,993
1421,1035
1422,1591
1423,238
1424,97
1425,779
1426,2006
1427,111
1428,1220
1429,183
1430,2233
1431,1268
1432,613
1433,2199
1434,1665
1435,1790
1436,81
1437,484
1438,397
1439,1291
1440,1410
1441,2013
1442,2083
1443,1938
1444,2034
1445,1639
1446,1364
1447,88
1448,38
1449,1456
1450,1523
1451,571
1452,2227
1453,1613
1454,934
1455,1318
1456,261
1457,1290
1458,1821
1459,514
1460,2143
1461,599
1462,356
1463,608
1464,2192
1465,239
1466,1223
1467,2063
1468,1950
1469,119
1470,1754
1471,1695
1472,1918
1473,751
1474,1664
1475,374
1476,2246
1477,1067
1478,1321
1479,1125
1480,463
1481,1496
1482,1158
1483,1782
1484,729
1485,410
1486,1774
1487,1391
1488,2122
1489,1408
1490,1224
1491,1089
1492,2166
1493,1191
1494,867
1495,1296
1496,2221
1497,382
1498,1843
1499,1652
1500,541
1501,2209
1502,59
1503,1320
1504,1960
1505,1233
1506,188
1507,681
1508,1274
1509,1570
1510,316
1511,1238
1512,1475
1513,123
1514,1798
1515,874
1516,660
1517,531
1518,255
1519,1054
1520,662
1521,2073
1522,230
1523,901
1524,1752
1525,765
1526,1803
1527,1824
1528,380
1529,2369
1530,864
1531,1288
1532,787
1533,101
1534,1037
1535,2094
1536,1864
1537,1691
1538,1854
1539,877
1540,1724
1541,675
1542,566
1543,290
1544,1698
1545,798
1546,523
1547,626
1548,495
1549,1852
1550,158
1551,790
1552,2224
1553,2057
1554,366
1555,1568
1556,228
1557,912
1558,417
1559,1230
1560,742
1561,79
1562,1214
1563,492
1564,2297
1565,1169
1566,2308
1567,2128
1568,1342
1569,824
1570,1875
1571,1932
1572,1481
1573,1168
1574,2167
1575,2108
1576,2119
1577,1024
1578,413
1579,592
1580,1892
1581,2079
1582,2285
1583,1178
1584,1909
1585,1372
1586,1655
1587,127
1588,1975
1589,2049
1590,1631
1591,403
1592,150
1593,346
1594,1437
1595,2288
1596,394
1597,62
1598,1748
1599,208
1600,496
1601,352
1602,95
1603,1595
1604,1061
1605,1509
1606,959
1607,143
1608,1802
1609,1182
1610,1686
1611,1576
1612,1728
1613,2304
1614,1893
1615,1237
1616,2375
1617,236
1618,222
1619,2232
1620,345
1621,120
1622,588
1623,559
1624,332
1625,1086
1626,2228
1627,193
1628,235
1629,181
1630,628
1631,389
1632,968
1633,2052
1634,1545
1635,669
1636,1738
1637,1880
1638,1941
1639,370
1640,1406
1641,1365
1642,1394
1643,331
1644,614
1645,1286
1646,1030
1647,266
1648,1062
1649,2344
1650,545
1651,1142
1652,1692
1653,105
1654,1996
1655,1508
1656,128
1657,630
1658,683
1659,20
1660,870
1661,242
1662,50
1663,1186
1664,915
1665,441
1666,707
1667,1786
1668,1962
1669,822
1670,301
1671,172
1672,284
1673,1659
1674,1258
1675,1575
1676,920
1677,1433
1678,2027
1679,1793
1680,734
1681,1234
1682,344
1683,306
1684,2204
1685,2354
1686,922
1687,1313
1688,1402
1689,2237
1690,167
1691,421
1692,225
1693,2211
1694,12
1695,1546
1696,617
1697,1092
1698,90
1699,612
1700,2154
1701,1404
1702,857
1703,876
1704,1396
1705,1282
1706,777
1707,1830
1708,304
1709,2314
1710,855
1711,2257
1712,28
1713,2017
1714,1066
1715,1232
1716,2050
1717,2329
1718,490
1719,1620
1720,74
1721,515
1722,1309
1723,1457
1724,1095
1725,561
1726,179
1727,109
1728,1584
1729,1517
1730,116
1731,293
1732,1100
1733,1072
1734,643
1735,772
1736,2162
1737,1914
1738,1356
1739,1600
1740,622
1741,1588
1742,498
1743,2142
1744,409
1745,636
1746,1623
1747,115
1748,288
1749,886
1750,1654
1751,1548
1752,1181
1753,337
1754,1991
1755,2318
1756,1012
1757,1520
1758,46
1759,747
1760,1984
1761,753
1762,462
1763,673
1764,1772
1765,1463
1766,1201
1767,1594
1768,2134
1769,424
1770,325
1771,2021
1772,664
1773,350
1774,447
1775,2093
1776,1041
1777,1722
1778,1221
1779,1949
1780,1149
1781,387
1782,1369
1783,1981
1784,1337
1785,754
1786,138
1787,451
1788,1194
1789,699
1790,1583
1791,1157
1792,2190
1793,1608
1794,830
1795,1102
1796,950
1797,1019
1798,2101
1799,1370
1800,396
1801,1734
1802,1413
1803,1409
1804,1842
1805,1143
1806,2099
1807,1177
1808,2067
1809,1253
1810,2191
1811,21
1812,1305
1813,766
1814,392
1815,250
1816,1267
1817,2043
1818,1059
1819,2247
1820,671
1821,2236
1822,845
1823,694
1824,1872
1825,1353
1826,1133
1827,1733
1828,1403
1829,869
1830,1638
1831,604
1832,1917
1833,1836
1834,627
1835,1820
1836,902
1837,2311
1838,1606
1839,856
1840,1747
1841,1195
1842,2363
1843,1262
1844,700
1845,2007
1846,2095
1847,709
1848,448
1849,321
1850,2361
1851,696
1852,1179
1853,2195
1854,624
1855,2210
1856,125
1857,1011
1858,1480
1859,1090
1860,848
1861,1939
1862,1760
1863,780
1864,1697
1865,1650
1866,605
1867,174
1868,2092
1869,1202
1870,2160
1871,415
1872,100
1873,1270
1874,1243
1875,741
1876,334
1877,2148
1878,1138
1879,834
1880,1705
1881,833
1882,1244
1883,1415
1884,594
1885,939
1886,1333
1887,2225
1888,169
1889,1551
1890,1919
1891,1269
1892,1709
1893,1542
1894,1988
1895,1976
1896,1418
1897,640
1898,104
1899,815
1900,2033
1901,1597
1902,2074
1903,1838
1904,998
1905,1075
1906,1626
1907,1378
1908,719
1909,460
1910,1046
1911,1398
1912,1562
1913,1242
1914,585
1915,1933
1916,1955
1917,1879
1918,1389
1919,1438
1920,1229
1921,1522
1922,497
1923,1540
1924,702
1925,1897
1926,1700
1927,375
1928,975
1929,1209
1930,2090
1931,404
1932,1730
1933,419
1934,1425
1935,1995
1936,93
1937,1465
1938,1156
1939,1769
1940,173
1941,690
1942,1849
1943,827
1944,428
1945,1889
1946,2035
1947,1139
1948,32
1949,718
1950,282
1951,2056
1952,1120
1953,343
1954,635
1955,738
1956,499
1957,1098
1958,1113
1959,1574
1960,691
1961,2042
1962,0
1963,1582
1964,1707
1965,1416
1966,1500
1967,1173
1968,1543
1969,926
1970,1131
1971,1371
1972,1669
1973,2106
1974,1247
1975,2110
1976,327
1977,1876
1978,102
1979,1347
1980,1644
1981,1499
1982,213
1983,2372
1984,1159
1985,852
1986,246
1987,72
1988,2133
1989,2264
1990,1671
1991,929
1992,2179
1993,1461
1994,1225
1995,1971
1996,365
1997,248
1998,736
1999,26
2000,836
2001,2113
2002,1441
2003,444
2004,680
2005,889
2006,1250
2007,3
2008,134
2009,837
2010,355
2011,292
2012,698
2013,1048
2014,2198
2015,2271
2016,369
2017,1921
2018,1850
2019,1252
2020,2156
2021,1667
2022,1963
2023,1249
2024,226
2025,1866
2026,1393
2027,1298
2028,1868
2029,339
2030,1443
2031,2207
2032,603
2033,1468
2034,1289
2035,454
2036,2360
2037,1951
2038,63
2039,1579
2040,1883
2041,990
2042,1384
2043,237
2044,650
2045,1967
2046,112
2047,2358
2048,1348
2049,804
2050,1556
2051,577
2052,1834
2053,126
2054,2158
2055,2172
2056,851
2057,7
2058,854
2059,2267
2060,2164
2061,407
2062,153
2063,1566
2064,1004
2065,2104
2066,280
2067,400
2068,1596
2069,1497
2070,1479
2071,1800
2072,2009
2073,504
2074,1744
2075,903
2076,2040
2077,1672
2078,550
2079,1862
2080,1805
2081,2140
2082,1130
2083,945
2084,163
2085,1660
2086,1690
2087,2298
2088,1514
2089,449
2090,941
2091,2252
2092,1532
2093,1847
2094,437
2095,1314
2096,786
2097,873
2098,739
2099,1006
2100,1844
2101,586
2102,1306
2103,348
2104,1028
2105,1163
2106,2302
2107,1541
2108,573
2109,647
2110,595
2111,1251
2112,1558
2113,1308
2114,470
2115,800
2116,281
2117,932
2118,732
2119,2170
2120,1144
2121,1617
2122,2125
2123,584
2124,160
2125,1111
2126,1915
2127,859
2128,952
2129,2174
2130,1331
2131,1219
2132,1215
2133,606
2134,164
2135,1040
2136,1978
2137,2280
2138,329
2139,2011
2140,2293
2141,1429
2142,2201
2143,2141
2144,809
2145,433
2146,1107
2147,2091
2148,860
2149,274
2150,967
2151,2349
2152,2139
2153,1346
2154,885
2155,556
2156,908
2157,1381
2158,2117
2159,509
2160,221
2161,1297
2162,146
2163,1777
2164,1053
2165,1822
2166,508
2167,323
2168,1561
2169,176
2170,1908
2171,168
2172,1400
2173,1392
2174,136
2175,1470
2176,1278
2177,1973
2178,894
2179,197
2180,1483
2181,1792
2182,2084
2183,767
2184,2081
2185,1112
2186,2299
2187,865
2188,1085
2189,1447
2190,199
2191,429
2192,1823
2193,1795
2194,1970
2195,730
2196,297
2197,2121
2198,807
2199,1565
2200,1172
2201,2269
2202,2275
2203,821
2204,1241
2205,1563
2206,2263
2207,623
2208,1445
2209,1718
2210,1162
2211,1640
2212,2273
2213,1022
2214,1750
2215,291
2216,2022
2217,1740
2218,1007
2219,67
2220,24
2221,216
2222,1910
2223,1153
2224,2159
2225,166
2226,207
2227,2089
2228,591
2229,1176
2230,1720
2231,1863
2232,525
2233,469
2234,1350
2235,2169
2236,1531
2237,928
2238,1896
2239,1619
2240,1469
2241,1141
2242,1913
2243,956
2244,1488
2245,25
2246,1134
2247,2197
2248,925
2249,1552
2250,843
2251,1645
2252,1020
2253,2187
2254,749
2255,180
2256,1272
2257,1434
2258,607
2259,1352
2260,1904
2261,1899
2262,94
2263,770
2264,637
2265,1304
2266,1208
2267,1395
2268,1578
2269,1198
2270,275
2271,1152
2272,1206
2273,2080
2274,1104
2275,307
2276,2059
2277,872
2278,86
2279,1435
2280,209
2281,1966
2282,1987
2283,2171
2284,931
2285,2146
2286,130
2287,1723
2288,2071
2289,954
2290,555
2291,1930
2292,1536
2293,201
2294,2023
2295,368
2296,973
2297,1634
2298,816
2299,1954
2300,1316
2301,1905
2302,256
2303,1472
2304,1699
2305,2217
2306,1605
2307,1329
2308,560
2309,1877
2310,373
2311,1684
2312,1167
2313,2024
2314,1204
2315,972
2316,1155
2317,2036
2318,2348
2319,1071
2320,774
2321,324
2322,2251
2323,84
2324,1589
2325,1920
2326,91
2327,430
2328,2105
2329,1345
2330,257
2331,888
2332,1466
2333,1641
2334,388
2335,273
2336,756
2337,1925
2338,1956
2339,2340
2340,2176
2341,802
2342,2076
2343,1207
2344,151
2345,2292
2346,714
2347,544
2348,639
2349,423
2350,659
2351,797
2352,2357
2353,2008
2354,99
2355,1871
2356,2046
2357,755
2358,976
2359,2163
2360,1940
2361,2120
2362,537
2363,1701
2364,2222
2365,2135
2366,705
2367,2362
2368,1828
2369,1778
2370,277
2371,1033
2372,1731
2373,763
2374,835
2375,1653
