2024-10-09 16:31:39,894 Training process is started.
python "C:\Users\DS1DPC2003M\Desktop\tool\neural_network_console3.10\libs\Python\Lib\site-packages\nnabla\utils\cli\cli.py" train
	-c "C:\Users\DS1DPC2003M\Desktop\spresense_cv\data_not_square\raw_data_base.files\20241009_163139\net.nntxt"
	-o "C:\Users\DS1DPC2003M\Desktop\spresense_cv\data_not_square\raw_data_base.files\20241009_163139"
2024-10-09 16:31:41,195 [nnabla]: [CALLBACK]: Exec train on local
2024-10-09 16:31:41,203 [nnabla]: Using context "Context(backend=['cpu:float'], array_class='CpuCachedArray', device_id='')"
2024-10-09 16:31:41,204 [nnabla]: Creating cache data for "C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\train.csv"
2024-10-09 16:31:41,247 [nnabla]: Creating cache data for "C:\Users\DS1DPC2003M\Desktop\spresense_cv\dataset4_not_square\test.csv"
2024-10-09 16:31:41,282 [nnabla]: Train with contexts ['cpu']
2024-10-09 16:31:41,303 [nnabla]: Training epoch 1 of 300 begin
2024-10-09 16:31:41,303 [nnabla]: ctx passed to scheduler doesn't have cuda/cudnn backend. lms scheduler will not be used.
2024-10-09 16:31:41,303 [nnabla]: ctx passed to scheduler doesn't have cuda/cudnn backend. lms scheduler will not be used.
2024-10-09 16:31:41,365 [nnabla]: epoch 1 of 300 cost=0.852351  {train_error=0.688127, valid_error=0.717324} time=(0.0s /8.8s) 
2024-10-09 16:31:42,233 [nnabla]: epoch 30 of 300 cost=0.700802  {train_error=0.658209, valid_error=0.635366} time=(0.9s /9.2s) 
2024-10-09 16:31:42,261 [nnabla]: epoch 31 of 300 cost=0.701277  time=(1.0s /9.3s) 
2024-10-09 16:31:42,289 [nnabla]: epoch 32 of 300 cost=0.689725  time=(1.0s /9.2s) 
2024-10-09 16:31:42,313 [nnabla]: epoch 33 of 300 cost=0.689993  time=(1.0s /9.2s) 
2024-10-09 16:31:42,344 [nnabla]: epoch 34 of 300 cost=0.684899  time=(1.0s /9.1s) 
2024-10-09 16:31:42,371 [nnabla]: epoch 35 of 300 cost=0.687025  time=(1.1s /9.1s) 
2024-10-09 16:31:42,396 [nnabla]: epoch 36 of 300 cost=0.699370  time=(1.1s /9.1s) 
2024-10-09 16:31:42,424 [nnabla]: epoch 37 of 300 cost=0.698960  time=(1.1s /9.1s) 
2024-10-09 16:31:42,449 [nnabla]: epoch 38 of 300 cost=0.683573  time=(1.1s /9.0s) 
2024-10-09 16:31:42,475 [nnabla]: epoch 39 of 300 cost=0.691255  time=(1.2s /9.0s) 
2024-10-09 16:31:42,514 [nnabla]: epoch 40 of 300 cost=0.682289  {train_error=0.650085, valid_error=0.681719} time=(1.2s /9.0s) 
2024-10-09 16:31:42,540 [nnabla]: epoch 41 of 300 cost=0.676879  time=(1.2s /9.1s) 
2024-10-09 16:31:42,567 [nnabla]: epoch 42 of 300 cost=0.674006  time=(1.3s /9.0s) 
2024-10-09 16:31:42,594 [nnabla]: epoch 43 of 300 cost=0.688247  time=(1.3s /9.0s) 
2024-10-09 16:31:42,621 [nnabla]: epoch 44 of 300 cost=0.684126  time=(1.3s /9.0s) 
2024-10-09 16:31:42,654 [nnabla]: epoch 45 of 300 cost=0.680249  time=(1.3s /8.9s) 
2024-10-09 16:31:42,679 [nnabla]: epoch 46 of 300 cost=0.682360  time=(1.4s /9.0s) 
2024-10-09 16:31:42,707 [nnabla]: epoch 47 of 300 cost=0.676315  time=(1.4s /9.0s) 
2024-10-09 16:31:42,732 [nnabla]: epoch 48 of 300 cost=0.682874  time=(1.4s /8.9s) 
2024-10-09 16:31:42,758 [nnabla]: epoch 49 of 300 cost=0.697635  time=(1.5s /8.9s) 
2024-10-09 16:31:42,798 [nnabla]: epoch 50 of 300 cost=0.678805  {train_error=0.648507, valid_error=0.631274} time=(1.5s /8.9s) 
2024-10-09 16:31:42,822 [nnabla]: epoch 51 of 300 cost=0.684120  time=(1.5s /8.9s) 
2024-10-09 16:31:42,848 [nnabla]: epoch 52 of 300 cost=0.675991  time=(1.5s /8.9s) 
2024-10-09 16:31:42,874 [nnabla]: epoch 53 of 300 cost=0.700674  time=(1.6s /8.9s) 
2024-10-09 16:31:42,900 [nnabla]: epoch 54 of 300 cost=0.672755  time=(1.6s /8.9s) 
2024-10-09 16:31:42,928 [nnabla]: epoch 55 of 300 cost=0.701462  time=(1.6s /8.9s) 
2024-10-09 16:31:42,967 [nnabla]: epoch 56 of 300 cost=0.681554  time=(1.6s /8.8s) 
2024-10-09 16:31:42,992 [nnabla]: epoch 57 of 300 cost=0.686057  time=(1.7s /8.9s) 
2024-10-09 16:31:43,017 [nnabla]: epoch 58 of 300 cost=0.672999  time=(1.7s /8.9s) 
2024-10-09 16:31:43,044 [nnabla]: epoch 59 of 300 cost=0.683281  time=(1.7s /8.8s) 
2024-10-09 16:31:43,082 [nnabla]: epoch 60 of 300 cost=0.681462  {train_error=0.661430, valid_error=0.648932} time=(1.8s /8.8s) 
2024-10-09 16:31:43,107 [nnabla]: epoch 61 of 300 cost=0.686108  time=(1.8s /8.9s) 
2024-10-09 16:31:43,134 [nnabla]: epoch 62 of 300 cost=0.692622  time=(1.8s /8.9s) 
2024-10-09 16:31:43,163 [nnabla]: epoch 63 of 300 cost=0.701984  time=(1.9s /8.9s) 
2024-10-09 16:31:43,187 [nnabla]: epoch 64 of 300 cost=0.688800  time=(1.9s /8.8s) 
2024-10-09 16:31:43,212 [nnabla]: epoch 65 of 300 cost=0.667299  time=(1.9s /8.8s) 
2024-10-09 16:31:43,239 [nnabla]: epoch 66 of 300 cost=0.675788  time=(1.9s /8.8s) 
2024-10-09 16:31:43,283 [nnabla]: epoch 67 of 300 cost=0.692487  time=(2.0s /8.8s) 
2024-10-09 16:31:43,317 [nnabla]: epoch 68 of 300 cost=0.673941  time=(2.0s /8.9s) 
2024-10-09 16:31:43,349 [nnabla]: epoch 69 of 300 cost=0.673289  time=(2.0s /8.9s) 
2024-10-09 16:31:43,414 [nnabla]: epoch 70 of 300 cost=0.695300  {train_error=0.634295, valid_error=0.671902} time=(2.1s /8.9s) 
2024-10-09 16:31:43,456 [nnabla]: epoch 71 of 300 cost=0.688891  time=(2.2s /9.1s) 
2024-10-09 16:31:43,484 [nnabla]: epoch 72 of 300 cost=0.684097  time=(2.2s /9.1s) 
2024-10-09 16:31:43,515 [nnabla]: epoch 73 of 300 cost=0.677763  time=(2.2s /9.1s) 
2024-10-09 16:31:43,540 [nnabla]: epoch 74 of 300 cost=0.698255  time=(2.2s /9.1s) 
2024-10-09 16:31:43,566 [nnabla]: epoch 75 of 300 cost=0.691405  time=(2.3s /9.0s) 
2024-10-09 16:31:43,596 [nnabla]: epoch 76 of 300 cost=0.680668  time=(2.3s /9.0s) 
2024-10-09 16:31:43,621 [nnabla]: epoch 77 of 300 cost=0.672731  time=(2.3s /9.0s) 
2024-10-09 16:31:43,659 [nnabla]: epoch 78 of 300 cost=0.671671  time=(2.3s /9.0s) 
2024-10-09 16:31:43,686 [nnabla]: epoch 79 of 300 cost=0.681015  time=(2.4s /9.0s) 
2024-10-09 16:31:43,724 [nnabla]: epoch 80 of 300 cost=0.690949  {train_error=0.653820, valid_error=0.636386} time=(2.4s /9.0s) 
2024-10-09 16:31:43,754 [nnabla]: epoch 81 of 300 cost=0.691227  time=(2.5s /9.1s) 
2024-10-09 16:31:43,780 [nnabla]: epoch 82 of 300 cost=0.668555  time=(2.5s /9.1s) 
2024-10-09 16:31:43,808 [nnabla]: epoch 83 of 300 cost=0.674081  time=(2.5s /9.1s) 
2024-10-09 16:31:43,837 [nnabla]: epoch 84 of 300 cost=0.673174  time=(2.5s /9.0s) 
2024-10-09 16:31:43,863 [nnabla]: epoch 85 of 300 cost=0.703125  time=(2.6s /9.0s) 
2024-10-09 16:31:43,890 [nnabla]: epoch 86 of 300 cost=0.680024  time=(2.6s /9.0s) 
2024-10-09 16:31:43,917 [nnabla]: epoch 87 of 300 cost=0.695027  time=(2.6s /9.0s) 
2024-10-09 16:31:43,944 [nnabla]: epoch 88 of 300 cost=0.671049  time=(2.6s /9.0s) 
2024-10-09 16:31:43,976 [nnabla]: epoch 89 of 300 cost=0.697386  time=(2.7s /9.0s) 
2024-10-09 16:31:44,012 [nnabla]: epoch 90 of 300 cost=0.679814  {train_error=0.657670, valid_error=0.659349} time=(2.7s /9.0s) 
2024-10-09 16:31:44,041 [nnabla]: epoch 91 of 300 cost=0.672730  time=(2.7s /9.0s) 
2024-10-09 16:31:44,066 [nnabla]: epoch 92 of 300 cost=0.685376  time=(2.8s /9.0s) 
2024-10-09 16:31:44,093 [nnabla]: epoch 93 of 300 cost=0.689936  time=(2.8s /9.0s) 
2024-10-09 16:31:44,120 [nnabla]: epoch 94 of 300 cost=0.683970  time=(2.8s /9.0s) 
2024-10-09 16:31:44,147 [nnabla]: epoch 95 of 300 cost=0.665971  time=(2.8s /9.0s) 
2024-10-09 16:31:44,176 [nnabla]: epoch 96 of 300 cost=0.680782  time=(2.9s /9.0s) 
2024-10-09 16:31:44,200 [nnabla]: epoch 97 of 300 cost=0.675408  time=(2.9s /9.0s) 
2024-10-09 16:31:44,225 [nnabla]: epoch 98 of 300 cost=0.695020  time=(2.9s /8.9s) 
2024-10-09 16:31:44,250 [nnabla]: epoch 99 of 300 cost=0.682904  time=(2.9s /8.9s) 
2024-10-09 16:31:44,314 [nnabla]: epoch 100 of 300 cost=0.679878  {train_error=0.645450, valid_error=0.657594} time=(3.0s /8.9s) 
2024-10-09 16:31:44,375 [nnabla]: epoch 101 of 300 cost=0.686213  time=(3.1s /9.1s) 
2024-10-09 16:31:44,424 [nnabla]: epoch 102 of 300 cost=0.692663  time=(3.1s /9.2s) 
2024-10-09 16:31:44,455 [nnabla]: epoch 103 of 300 cost=0.677020  time=(3.2s /9.2s) 
2024-10-09 16:31:44,486 [nnabla]: epoch 104 of 300 cost=0.682939  time=(3.2s /9.2s) 
2024-10-09 16:31:44,513 [nnabla]: epoch 105 of 300 cost=0.697936  time=(3.2s /9.2s) 
2024-10-09 16:31:44,540 [nnabla]: epoch 106 of 300 cost=0.697857  time=(3.2s /9.2s) 
2024-10-09 16:31:44,566 [nnabla]: epoch 107 of 300 cost=0.665624  time=(3.3s /9.1s) 
2024-10-09 16:31:44,593 [nnabla]: epoch 108 of 300 cost=0.681793  time=(3.3s /9.1s) 
2024-10-09 16:31:44,621 [nnabla]: epoch 109 of 300 cost=0.673327  time=(3.3s /9.1s) 
2024-10-09 16:31:44,663 [nnabla]: epoch 110 of 300 cost=0.681192  {train_error=0.648036, valid_error=0.634941} time=(3.3s /9.1s) 
2024-10-09 16:31:44,701 [nnabla]: epoch 111 of 300 cost=0.677767  time=(3.4s /9.2s) 
2024-10-09 16:31:44,729 [nnabla]: epoch 112 of 300 cost=0.686940  time=(3.4s /9.2s) 
2024-10-09 16:31:44,756 [nnabla]: epoch 113 of 300 cost=0.661403  time=(3.5s /9.2s) 
2024-10-09 16:31:44,782 [nnabla]: epoch 114 of 300 cost=0.685926  time=(3.5s /9.2s) 
2024-10-09 16:31:44,808 [nnabla]: epoch 115 of 300 cost=0.679685  time=(3.5s /9.1s) 
2024-10-09 16:31:44,834 [nnabla]: epoch 116 of 300 cost=0.680999  time=(3.5s /9.1s) 
2024-10-09 16:31:44,861 [nnabla]: epoch 117 of 300 cost=0.667294  time=(3.6s /9.1s) 
2024-10-09 16:31:44,887 [nnabla]: epoch 118 of 300 cost=0.683219  time=(3.6s /9.1s) 
2024-10-09 16:31:44,914 [nnabla]: epoch 119 of 300 cost=0.649632  time=(3.6s /9.1s) 
2024-10-09 16:31:44,953 [nnabla]: epoch 120 of 300 cost=0.688423  {train_error=0.657132, valid_error=0.678664} time=(3.6s /9.1s) 
2024-10-09 16:31:44,980 [nnabla]: epoch 121 of 300 cost=0.682737  time=(3.7s /9.1s) 
2024-10-09 16:31:45,021 [nnabla]: epoch 122 of 300 cost=0.688588  time=(3.7s /9.1s) 
2024-10-09 16:31:45,048 [nnabla]: epoch 123 of 300 cost=0.684955  time=(3.7s /9.1s) 
2024-10-09 16:31:45,074 [nnabla]: epoch 124 of 300 cost=0.688276  time=(3.8s /9.1s) 
2024-10-09 16:31:45,101 [nnabla]: epoch 125 of 300 cost=0.661594  time=(3.8s /9.1s) 
2024-10-09 16:31:45,129 [nnabla]: epoch 126 of 300 cost=0.673910  time=(3.8s /9.1s) 
2024-10-09 16:31:45,156 [nnabla]: epoch 127 of 300 cost=0.678022  time=(3.9s /9.1s) 
2024-10-09 16:31:45,179 [nnabla]: epoch 128 of 300 cost=0.687468  time=(3.9s /9.1s) 
2024-10-09 16:31:45,204 [nnabla]: epoch 129 of 300 cost=0.679037  time=(3.9s /9.1s) 
2024-10-09 16:31:45,244 [nnabla]: epoch 130 of 300 cost=0.677327  {train_error=0.649175, valid_error=0.645196} time=(3.9s /9.1s) 
2024-10-09 16:31:45,274 [nnabla]: epoch 131 of 300 cost=0.665020  time=(4.0s /9.1s) 
2024-10-09 16:31:45,300 [nnabla]: epoch 132 of 300 cost=0.674387  time=(4.0s /9.1s) 
2024-10-09 16:31:45,329 [nnabla]: epoch 133 of 300 cost=0.689975  time=(4.0s /9.1s) 
2024-10-09 16:31:45,355 [nnabla]: epoch 134 of 300 cost=0.681100  time=(4.1s /9.1s) 
2024-10-09 16:31:45,380 [nnabla]: epoch 135 of 300 cost=0.682626  time=(4.1s /9.1s) 
2024-10-09 16:31:45,404 [nnabla]: epoch 136 of 300 cost=0.658961  time=(4.1s /9.0s) 
2024-10-09 16:31:45,430 [nnabla]: epoch 137 of 300 cost=0.677655  time=(4.1s /9.0s) 
2024-10-09 16:31:45,455 [nnabla]: epoch 138 of 300 cost=0.674023  time=(4.2s /9.0s) 
2024-10-09 16:31:45,480 [nnabla]: epoch 139 of 300 cost=0.670758  time=(4.2s /9.0s) 
2024-10-09 16:31:45,527 [nnabla]: epoch 140 of 300 cost=0.673981  {train_error=0.659927, valid_error=0.620957} time=(4.2s /9.0s) 
2024-10-09 16:31:45,554 [nnabla]: epoch 141 of 300 cost=0.681846  time=(4.2s /9.0s) 
2024-10-09 16:31:45,577 [nnabla]: epoch 142 of 300 cost=0.684519  time=(4.3s /9.0s) 
2024-10-09 16:31:45,602 [nnabla]: epoch 143 of 300 cost=0.685744  time=(4.3s /9.0s) 
2024-10-09 16:31:45,632 [nnabla]: epoch 144 of 300 cost=0.681354  time=(4.3s /9.0s) 
2024-10-09 16:31:45,657 [nnabla]: epoch 145 of 300 cost=0.665831  time=(4.4s /9.0s) 
2024-10-09 16:31:45,682 [nnabla]: epoch 146 of 300 cost=0.673014  time=(4.4s /9.0s) 
2024-10-09 16:31:45,707 [nnabla]: epoch 147 of 300 cost=0.675953  time=(4.4s /9.0s) 
2024-10-09 16:31:45,731 [nnabla]: epoch 148 of 300 cost=0.686700  time=(4.4s /9.0s) 
2024-10-09 16:31:45,756 [nnabla]: epoch 149 of 300 cost=0.681200  time=(4.5s /9.0s) 
2024-10-09 16:31:45,795 [nnabla]: epoch 150 of 300 cost=0.678517  {train_error=0.627352, valid_error=0.674845} time=(4.5s /9.0s) 
2024-10-09 16:31:45,819 [nnabla]: epoch 151 of 300 cost=0.668010  time=(4.5s /9.0s) 
2024-10-09 16:31:45,845 [nnabla]: epoch 152 of 300 cost=0.674282  time=(4.5s /9.0s) 
2024-10-09 16:31:45,869 [nnabla]: epoch 153 of 300 cost=0.681664  time=(4.6s /8.9s) 
2024-10-09 16:31:45,893 [nnabla]: epoch 154 of 300 cost=0.674637  time=(4.6s /8.9s) 
2024-10-09 16:31:45,945 [nnabla]: epoch 155 of 300 cost=0.675768  time=(4.6s /8.9s) 
2024-10-09 16:31:45,968 [nnabla]: epoch 156 of 300 cost=0.675185  time=(4.7s /9.0s) 
2024-10-09 16:31:45,993 [nnabla]: epoch 157 of 300 cost=0.679242  time=(4.7s /9.0s) 
2024-10-09 16:31:46,018 [nnabla]: epoch 158 of 300 cost=0.675335  time=(4.7s /9.0s) 
2024-10-09 16:31:46,044 [nnabla]: epoch 159 of 300 cost=0.687843  time=(4.7s /8.9s) 
2024-10-09 16:31:46,080 [nnabla]: epoch 160 of 300 cost=0.667341  {train_error=0.668247, valid_error=0.631236} time=(4.8s /8.9s) 
2024-10-09 16:31:46,105 [nnabla]: epoch 161 of 300 cost=0.667344  time=(4.8s /8.9s) 
2024-10-09 16:31:46,129 [nnabla]: epoch 162 of 300 cost=0.676378  time=(4.8s /8.9s) 
2024-10-09 16:31:46,155 [nnabla]: epoch 163 of 300 cost=0.681459  time=(4.9s /8.9s) 
2024-10-09 16:31:46,180 [nnabla]: epoch 164 of 300 cost=0.679628  time=(4.9s /8.9s) 
2024-10-09 16:31:46,209 [nnabla]: epoch 165 of 300 cost=0.679828  time=(4.9s /8.9s) 
2024-10-09 16:31:46,239 [nnabla]: epoch 166 of 300 cost=0.676337  time=(4.9s /8.9s) 
2024-10-09 16:31:46,265 [nnabla]: epoch 167 of 300 cost=0.658685  time=(5.0s /8.9s) 
2024-10-09 16:31:46,292 [nnabla]: epoch 168 of 300 cost=0.671113  time=(5.0s /8.9s) 
2024-10-09 16:31:46,317 [nnabla]: epoch 169 of 300 cost=0.676027  time=(5.0s /8.9s) 
2024-10-09 16:31:46,355 [nnabla]: epoch 170 of 300 cost=0.690440  {train_error=0.654467, valid_error=0.637461} time=(5.0s /8.9s) 
2024-10-09 16:31:46,380 [nnabla]: epoch 171 of 300 cost=0.675416  time=(5.1s /8.9s) 
2024-10-09 16:31:46,405 [nnabla]: epoch 172 of 300 cost=0.679691  time=(5.1s /8.9s) 
2024-10-09 16:31:46,430 [nnabla]: epoch 173 of 300 cost=0.687996  time=(5.1s /8.9s) 
2024-10-09 16:31:46,456 [nnabla]: epoch 174 of 300 cost=0.674537  time=(5.2s /8.9s) 
2024-10-09 16:31:46,481 [nnabla]: epoch 175 of 300 cost=0.678408  time=(5.2s /8.9s) 
2024-10-09 16:31:46,506 [nnabla]: epoch 176 of 300 cost=0.667875  time=(5.2s /8.9s) 
2024-10-09 16:31:46,543 [nnabla]: epoch 177 of 300 cost=0.681827  time=(5.2s /8.9s) 
2024-10-09 16:31:46,571 [nnabla]: epoch 178 of 300 cost=0.674419  time=(5.3s /8.9s) 
2024-10-09 16:31:46,597 [nnabla]: epoch 179 of 300 cost=0.680278  time=(5.3s /8.9s) 
2024-10-09 16:31:46,634 [nnabla]: epoch 180 of 300 cost=0.683410  {train_error=0.635919, valid_error=0.679693} time=(5.3s /8.9s) 
2024-10-09 16:31:46,659 [nnabla]: epoch 181 of 300 cost=0.672225  time=(5.4s /8.9s) 
2024-10-09 16:31:46,683 [nnabla]: epoch 182 of 300 cost=0.683015  time=(5.4s /8.9s) 
2024-10-09 16:31:46,710 [nnabla]: epoch 183 of 300 cost=0.676821  time=(5.4s /8.9s) 
2024-10-09 16:31:46,735 [nnabla]: epoch 184 of 300 cost=0.676124  time=(5.4s /8.9s) 
2024-10-09 16:31:46,760 [nnabla]: epoch 185 of 300 cost=0.678262  time=(5.5s /8.8s) 
2024-10-09 16:31:46,786 [nnabla]: epoch 186 of 300 cost=0.671162  time=(5.5s /8.8s) 
2024-10-09 16:31:46,813 [nnabla]: epoch 187 of 300 cost=0.682940  time=(5.5s /8.8s) 
2024-10-09 16:31:46,847 [nnabla]: epoch 188 of 300 cost=0.683295  time=(5.5s /8.8s) 
2024-10-09 16:31:46,874 [nnabla]: epoch 189 of 300 cost=0.680228  time=(5.6s /8.8s) 
2024-10-09 16:31:46,923 [nnabla]: epoch 190 of 300 cost=0.681125  {train_error=0.652938, valid_error=0.629431} time=(5.6s /8.8s) 
2024-10-09 16:31:46,966 [nnabla]: epoch 191 of 300 cost=0.675109  time=(5.7s /8.9s) 
2024-10-09 16:31:47,009 [nnabla]: epoch 192 of 300 cost=0.673779  time=(5.7s /8.9s) 
2024-10-09 16:31:47,043 [nnabla]: epoch 193 of 300 cost=0.675754  time=(5.7s /8.9s) 
2024-10-09 16:31:47,070 [nnabla]: epoch 194 of 300 cost=0.667742  time=(5.8s /8.9s) 
2024-10-09 16:31:47,095 [nnabla]: epoch 195 of 300 cost=0.695208  time=(5.8s /8.9s) 
2024-10-09 16:31:47,122 [nnabla]: epoch 196 of 300 cost=0.681676  time=(5.8s /8.9s) 
2024-10-09 16:31:47,148 [nnabla]: epoch 197 of 300 cost=0.680350  time=(5.8s /8.9s) 
2024-10-09 16:31:47,178 [nnabla]: epoch 198 of 300 cost=0.690052  time=(5.9s /8.9s) 
2024-10-09 16:31:47,214 [nnabla]: epoch 199 of 300 cost=0.673981  time=(5.9s /8.9s) 
2024-10-09 16:31:47,255 [nnabla]: epoch 200 of 300 cost=0.670861  {train_error=0.659089, valid_error=0.631270} time=(5.9s /8.9s) 
2024-10-09 16:31:47,280 [nnabla]: epoch 201 of 300 cost=0.670215  time=(6.0s /8.9s) 
2024-10-09 16:31:47,307 [nnabla]: epoch 202 of 300 cost=0.705559  time=(6.0s /8.9s) 
2024-10-09 16:31:47,334 [nnabla]: epoch 203 of 300 cost=0.674393  time=(6.0s /8.9s) 
2024-10-09 16:31:47,358 [nnabla]: epoch 204 of 300 cost=0.671421  time=(6.1s /8.9s) 
2024-10-09 16:31:47,382 [nnabla]: epoch 205 of 300 cost=0.679067  time=(6.1s /8.9s) 
2024-10-09 16:31:47,408 [nnabla]: epoch 206 of 300 cost=0.662782  time=(6.1s /8.9s) 
2024-10-09 16:31:47,433 [nnabla]: epoch 207 of 300 cost=0.693621  time=(6.1s /8.9s) 
2024-10-09 16:31:47,459 [nnabla]: epoch 208 of 300 cost=0.661954  time=(6.2s /8.9s) 
2024-10-09 16:31:47,483 [nnabla]: epoch 209 of 300 cost=0.670215  time=(6.2s /8.9s) 
2024-10-09 16:31:47,538 [nnabla]: epoch 210 of 300 cost=0.679629  {train_error=0.640342, valid_error=0.664643} time=(6.2s /8.9s) 
2024-10-09 16:31:47,564 [nnabla]: epoch 211 of 300 cost=0.671431  time=(6.3s /8.9s) 
2024-10-09 16:31:47,589 [nnabla]: epoch 212 of 300 cost=0.693802  time=(6.3s /8.9s) 
2024-10-09 16:31:47,615 [nnabla]: epoch 213 of 300 cost=0.678482  time=(6.3s /8.9s) 
2024-10-09 16:31:47,640 [nnabla]: epoch 214 of 300 cost=0.664118  time=(6.3s /8.9s) 
2024-10-09 16:31:47,664 [nnabla]: epoch 215 of 300 cost=0.669551  time=(6.4s /8.9s) 
2024-10-09 16:31:47,690 [nnabla]: epoch 216 of 300 cost=0.684351  time=(6.4s /8.9s) 
2024-10-09 16:31:47,715 [nnabla]: epoch 217 of 300 cost=0.680533  time=(6.4s /8.9s) 
2024-10-09 16:31:47,752 [nnabla]: epoch 218 of 300 cost=0.655377  time=(6.4s /8.9s) 
2024-10-09 16:31:47,804 [nnabla]: epoch 219 of 300 cost=0.671945  time=(6.5s /8.9s) 
